Address,Latitude,Longitude
"75-83 Wyndham Street, ALEXANDRIA  NSW  2015",-33.8979078,151.1983631
"75-85 Elizabeth Street, SYDNEY  NSW  2000",-33.868857899999995,151.2101744
"750-750A George Street, HAYMARKET  NSW  2000",-33.8800821,151.2054488
"751 South Dowling Street, REDFERN  NSW  2016",-33.894604799999996,151.215958
"752 Elizabeth Street, WATERLOO  NSW  2017",-33.898159899999996,151.2067017
"752-752A George Street, HAYMARKET  NSW  2000",-33.8801579,151.20542580000003
"753 South Dowling Street, REDFERN  NSW  2016",-33.894645600000004,151.2159542
"754-756 George Street, HAYMARKET  NSW  2000",-33.8802369,151.2053987
"754-760 Elizabeth Street, WATERLOO  NSW  2017",-33.8981984,151.20663480000005
"755-759 Botany Road, ROSEBERY  NSW  2018",-33.9157645,151.2008193
"757-761 Elizabeth Street, ZETLAND  NSW  2017",-33.9053658,151.20576469999997
"758 Bourke Street, REDFERN  NSW  2016",-33.8956288,151.21395880000003
"75A Burrows Road, ALEXANDRIA  NSW  2015",-33.9122644,151.1884338
"75A George Street, THE ROCKS  NSW  2000",-33.858689,151.20875900000001
"76 Buckingham Street, SURRY HILLS  NSW  2010",-33.888330700000004,151.20748940000001
"76 Burren Street, ERSKINEVILLE  NSW  2043",-33.8979201,151.18531090000005
"76 Cleveland Street, CHIPPENDALE  NSW  2008",-33.887949299999995,151.195822
"76 Devonshire Street, SURRY HILLS  NSW  2010",-33.8859365,151.2077751
"76 Elizabeth Bay Road, ELIZABETH BAY  NSW  2011",-33.872082299999995,151.2289369
"76 Gordon Street, PADDINGTON  NSW  2021",-33.8891985,151.23145300000004
"76 Harris Street, PYRMONT  NSW  2009",-33.8676229,151.192953
"76 Hordern Street, NEWTOWN  NSW  2042",-33.8932389,151.18066130000003
"76 McEvoy Street, ALEXANDRIA  NSW  2015",-33.9020224,151.1994876
"76 Mitchell Road, ALEXANDRIA  NSW  2015",-33.900774600000005,151.1936701
"76 Portman Street, ZETLAND  NSW  2017",-33.9064528,151.20620309999995
"76 Prospect Street, ERSKINEVILLE  NSW  2043",-33.90151029999999,151.1834665
"76 Quarry Street, ULTIMO  NSW  2007",-33.87681970000001,151.1961109
"76 Redfern Street, REDFERN  NSW  2016",-33.892794200000004,151.2057259
"76 Stanley Street, DARLINGHURST  NSW  2010",-33.8756808,151.21561369999995
"76 Suttor Street, ALEXANDRIA  NSW  2015",-33.901140999999996,151.192261
"76 Ultimo Road, HAYMARKET  NSW  2000",-33.8801035,151.2044105
"76 Union Street, ERSKINEVILLE  NSW  2043",-33.9010129,151.18209380000005
"76 Wilson Street, NEWTOWN  NSW  2042",-33.89593869999999,151.1825189
"76-78 Liverpool Street, SYDNEY  NSW  2000",-33.876024900000004,151.2049936
"76-80 Clarence Street, SYDNEY  NSW  2000",-33.8672924,151.2053106
"76-82 Burrows Road, ALEXANDRIA  NSW  2015",-33.9115823,151.1897736
"76-82 Epsom Road, ZETLAND  NSW  2017",-33.910418,151.2056494
"76-84 Bay Street, ULTIMO  NSW  2007",-33.8833596,151.19520659999995
"76-88 Crown Street, WOOLLOOMOOLOO  NSW  2011",-33.87315220000001,151.2168419
"760 George Street, HAYMARKET  NSW  2000",-33.8803551,151.20535890000005
"761 South Dowling Street, REDFERN  NSW  2016",-33.894827500000005,151.2159474
"761-763 Botany Road, ROSEBERY  NSW  2018",-33.9160321,151.2007313
"761-763 George Street, HAYMARKET  NSW  2000",-33.8817761,151.2041728
"762 George Street, HAYMARKET  NSW  2000",-33.8804007,151.20533799999995
"763 Bourke Street, REDFERN  NSW  2016",-33.8935003,151.21368940000005
"763 Elizabeth Street, ZETLAND  NSW  2017",-33.9054494,151.2058612
"764 George Street, HAYMARKET  NSW  2000",-33.8804614,151.20532839999996
"765 Bourke Street, REDFERN  NSW  2016",-33.8937206,151.2136404
"766 George Street, HAYMARKET  NSW  2000",-33.8805019,151.20530380000002
"767 Botany Road, ROSEBERY  NSW  2018",-33.9167387,151.20049
"767 Bourke Street, REDFERN  NSW  2016",-33.8937609,151.2136392
"767 Elizabeth Street, ZETLAND  NSW  2017",-33.9055101,151.20595269999995
"768 George Street, HAYMARKET  NSW  2000",-33.88057020000001,151.2052583
"769 Botany Road, ROSEBERY  NSW  2018",-33.916738,151.2004869
"77 Bay Street, GLEBE  NSW  2037",-33.8813012,151.1944675
"77 Bourke Road, ALEXANDRIA  NSW  2015",-33.917679,151.187907
"77 Bourke Street, WOOLLOOMOOLOO  NSW  2011",-33.8707703,151.21870230000005
"77 Burren Street, NEWTOWN  NSW  2042",-33.896430200000005,151.18545500000005
"77 Caroline Street, REDFERN  NSW  2016",-33.890911700000004,151.19719019999997
"77 Dunning Avenue, ROSEBERY  NSW  2018",-33.915586499999996,151.2027313
"77 Ferry Road, GLEBE  NSW  2037",-33.8749739,151.1866025
"77 George Street, REDFERN  NSW  2016",-33.8916768,151.2026622
"77 George Street, THE ROCKS  NSW  2000",-33.8587535,151.208877
"77 Gerard Street, ALEXANDRIA  NSW  2015",-33.8989152,151.19691469999995
"77 Glebe Point Road, GLEBE  NSW  2037",-33.8825381,151.19078169999997
"77 Goodlet Street, SURRY HILLS  NSW  2010",-33.8900025,151.209823
"77 Kent Street, MILLERS POINT  NSW  2000",-33.85984380000001,151.2034014
"77 King Street, SYDNEY  NSW  2000",-33.868935799999996,151.2066116
"77 Macleay Street, POTTS POINT  NSW  2011",-33.8699769,151.2251344
"77 Renwick Street, ALEXANDRIA  NSW  2015",-33.899382700000004,151.191408
"77 Rose Street, CHIPPENDALE  NSW  2008",-33.8872684,151.1944111
"77 Ross Street, FOREST LODGE  NSW  2037",-33.879727,151.1807977
"77 Shepherd Street, CHIPPENDALE  NSW  2008",-33.8863394,151.1956386
"77 Stanley Street, DARLINGHURST  NSW  2010",-33.8759977,151.2154465
"77 Telopea Street, REDFERN  NSW  2016",-33.894443700000004,151.2108684
"77-79 Erskineville Road, ERSKINEVILLE  NSW  2043",-33.90005410000001,151.1843559
"77-79 Liverpool Street, SYDNEY  NSW  2000",-33.876507200000006,151.2056416
"77-79 McLachlan Avenue, DARLINGHURST  NSW  2010",-33.878257700000006,151.2262813
"77-79 Parramatta Road, CAMPERDOWN  NSW  2050",-33.886840500000005,151.1778497
"77-79 Phelps Street, SURRY HILLS  NSW  2010",-33.887959,151.2170365
"77-79 Victoria Street, POTTS POINT  NSW  2011",-33.870074,151.2229715
"77-79 York Street, SYDNEY  NSW  2000",-33.868999200000005,151.2056813
"77-83 William Street, DARLINGHURST  NSW  2010",-33.8744423,151.21570219999995
"77-85 Hereford Street, FOREST LODGE  NSW  2037",-33.881720200000004,151.1792344
"77-85 Regent Street, CHIPPENDALE  NSW  2008",-33.8866911,151.2015805
"77-93 Portman Street, ZETLAND  NSW  2017",-33.9070326,151.20467680000004
"770 Elizabeth Street, WATERLOO  NSW  2017",-33.8993725,151.2067611
"770-772 George Street, HAYMARKET  NSW  2000",-33.8807028,151.2052409
"771-773 George Street, HAYMARKET  NSW  2000",-33.882088399999994,151.2042277
"773 Bourke Street, REDFERN  NSW  2016",-33.8938776,151.2136131
"774 Elizabeth Street, WATERLOO  NSW  2017",-33.89949489999999,151.20657869999997
"775 Bourke Street, REDFERN  NSW  2016",-33.8939545,151.2136934
"775 Elizabeth Street, ZETLAND  NSW  2017",-33.9057105,151.20611200000005
"775-779 George Street, HAYMARKET  NSW  2000",-33.8822017,151.204102
"777 Elizabeth Street, ZETLAND  NSW  2017",-33.905756200000006,151.20613480000003
"77A Campbell Street, NEWTOWN  NSW  2042",-33.892345299999995,151.18511130000005
"77A Castlereagh Street, SYDNEY  NSW  2000",-33.8701158,151.2089158
"77A King Street, SYDNEY  NSW  2000",-33.8688594,151.2066639
"77B King Street, SYDNEY  NSW  2000",-33.8689268,151.2066158
"78 Boronia Street, REDFERN  NSW  2016",-33.8931203,151.2111155
"78 Bulwara Road, PYRMONT  NSW  2009",-33.871445,151.1939882
"78 Forsyth Street, GLEBE  NSW  2037",-33.87436029999999,151.18662519999995
"78 Gerard Street, ALEXANDRIA  NSW  2015",-33.8987781,151.1974014
"78 Harcourt Parade, ROSEBERY  NSW  2018",-33.9204644,151.20612340000002
"78 Harris Street, PYRMONT  NSW  2009",-33.867662200000005,151.1929753
"78 Henderson Road, ALEXANDRIA  NSW  2015",-33.8978201,151.1956448
"78 O'Riordan Street, ALEXANDRIA  NSW  2015",-33.9172755,151.19540080000004
"78 Parramatta Road, CAMPERDOWN  NSW  2050",-33.8854473,151.18122169999995
"78 Portman Street, ZETLAND  NSW  2017",-33.9065006,151.2062138
"78 Renwick Street, REDFERN  NSW  2016",-33.8928997,151.2011832
"78 Sophia Street, SURRY HILLS  NSW  2010",-33.8853314,151.2121358
"78 Stanley Street, DARLINGHURST  NSW  2010",-33.8756984,151.2156762
"78 Surrey Street, DARLINGHURST  NSW  2010",-33.8775927,151.2231506
"78 Thomson Street, DARLINGHURST  NSW  2010",-33.878553499999995,151.2179315
"78 Tweedmouth Avenue, ROSEBERY  NSW  2018",-33.9218324,151.2086733
"78 Union Street, ERSKINEVILLE  NSW  2043",-33.9010473,151.1820802
"78-78A Campbell Street, SURRY HILLS  NSW  2010",-33.879956899999996,151.20984099999995
"78-80 George Street, REDFERN  NSW  2016",-33.8914806,151.2021372
"78-80 Kingsclear Road, ALEXANDRIA  NSW  2015",-33.8990279,151.192713
"78-80 Wilson Street, NEWTOWN  NSW  2042",-33.8959473,151.1826498
"78-82 Wyndham Street, ALEXANDRIA  NSW  2015",-33.897849900000004,151.1988756
"78-86 Harbour Street, HAYMARKET  NSW  2000",-33.87890429999999,151.203631
"78-88 Devonshire Street, SURRY HILLS  NSW  2010",-33.8860149,151.2078492
"781 Botany Road, ROSEBERY  NSW  2018",-33.9173696,151.2001246
"781 George Street, HAYMARKET  NSW  2000",-33.8822497,151.2040271
"781-785 Elizabeth Street, ZETLAND  NSW  2017",-33.9060672,151.2063206
"782 Bourke Street, WATERLOO  NSW  2017",-33.897594899999994,151.2128852
"783 Bourke Street, REDFERN  NSW  2016",-33.8941054,151.21357959999997
"788-822 Bourke Street, WATERLOO  NSW  2017",-33.898712599999996,151.21222680000002
"789 Botany Road, ROSEBERY  NSW  2018",-33.9178419,151.20013600000001
"789-791 George Street, HAYMARKET  NSW  2000",-33.8823841,151.2040114
"79 Bay Street, GLEBE  NSW  2037",-33.8812783,151.1944806
"79 Bridge Road, GLEBE  NSW  2037",-33.8782338,151.1882707
"79 Burren Street, NEWTOWN  NSW  2042",-33.8964066,151.18542730000001
"79 Campbell Street, SURRY HILLS  NSW  2010",-33.8802849,151.2097399
"79 Cowper Street, GLEBE  NSW  2037",-33.88082429999999,151.1924756
"79 Dalmeny Avenue, ROSEBERY  NSW  2018",-33.9163533,151.20849109999997
"79 Elizabeth Bay Road, ELIZABETH BAY  NSW  2011",-33.872560899999996,151.2303486
"79 Ferry Road, GLEBE  NSW  2037",-33.874991200000004,151.1866708
"79 Garden Street, ALEXANDRIA  NSW  2015",-33.8981456,151.1976908
"79 Gerard Street, ALEXANDRIA  NSW  2015",-33.8989376,151.19691980000005
"79 Glebe Point Road, GLEBE  NSW  2037",-33.8824776,151.1907024
"79 Gowrie Street, NEWTOWN  NSW  2042",-33.9004318,151.18097240000003
"79 John Street, PYRMONT  NSW  2009",-33.86759,151.1930738
"79 Kellick Street, WATERLOO  NSW  2017",-33.89920120000001,151.2077185
"79 Kent Street, MILLERS POINT  NSW  2000",-33.85984380000001,151.2034014
"79 Kingsclear Road, ALEXANDRIA  NSW  2015",-33.89878,151.1922044
"79 Lawrence Street, ALEXANDRIA  NSW  2015",-33.90312420000001,151.1931066
"79 Lower Fort Street, DAWES POINT  NSW  2000",-33.857451,151.20603390000005
"79 Oxford Street, DARLINGHURST  NSW  2010",-33.8788384,151.21430949999996
"79 Quay Street, HAYMARKET  NSW  2000",-33.8812983,151.2026497
"79 Redfern Street, REDFERN  NSW  2016",-33.8931597,151.20480940000004
"79 Renwick Street, ALEXANDRIA  NSW  2015",-33.8993944,151.191343
"79 Rose Street, CHIPPENDALE  NSW  2008",-33.8872989,151.1943984
"79 Stanley Street, DARLINGHURST  NSW  2010",-33.875942200000004,151.2155034
"79 Stewart Street, PADDINGTON  NSW  2021",-33.888331799999996,151.22891830000003
"79 Surrey Street, DARLINGHURST  NSW  2010",-33.8774076,151.2228006
"79 Union Street, NEWTOWN  NSW  2042",-33.90124160000001,151.1816248
"79 Walker Street, WATERLOO  NSW  2017",-33.8967448,151.2079333
"79 Wells Street, REDFERN  NSW  2016",-33.8918878,151.2010775
"79 Womerah Avenue, DARLINGHURST  NSW  2010",-33.8773394,151.22457659999995
"79-81A Regent Street, REDFERN  NSW  2016",-33.8911156,151.2011361
"79-83 Abercrombie Street, CHIPPENDALE  NSW  2008",-33.88716779999999,151.1985771
"79-83 Commonwealth Street, SURRY HILLS  NSW  2010",-33.87899240000001,151.210732
"79-83 Myrtle Street, CHIPPENDALE  NSW  2008",-33.887549799999995,151.1983129
"79-85 Brougham Street, WOOLLOOMOOLOO  NSW  2011",-33.8714281,151.22189509999995
"79-85 Pitt Street, SYDNEY  NSW  2000",-33.864407,151.20828889999999
"790 Elizabeth Street, WATERLOO  NSW  2017",-33.8998018,151.20652180000005
"790-798 George Street, HAYMARKET  NSW  2000",-33.8814504,151.20497849999995
"791-795 Botany Road, ROSEBERY  NSW  2018",-33.9179815,151.199852
"793 Bourke Street, REDFERN  NSW  2016",-33.8944521,151.21356819999997
"793 Elizabeth Street, ZETLAND  NSW  2017",-33.9062445,151.2064889
"793-795 George Street, HAYMARKET  NSW  2000",-33.882497,151.204018
"795 Elizabeth Street, ZETLAND  NSW  2017",-33.9062794,151.20651830000003
"797 Botany Road, ROSEBERY  NSW  2018",-33.9184969,151.19972109999995
"797 Bourke Street, REDFERN  NSW  2016",-33.8947789,151.21344430000005
"798 Elizabeth Street, WATERLOO  NSW  2017",-33.899979200000004,151.20648269999995
"799 Bourke Street, REDFERN  NSW  2016",-33.89482770000001,151.213434
"799 Elizabeth Street, ZETLAND  NSW  2017",-33.9064617,151.20666980000001
"79A John Street, PYRMONT  NSW  2009",-33.867858,151.19229099999995
"79A Wells Street, REDFERN  NSW  2016",-33.8918219,151.20102659999995
"79C Bourke Road, ALEXANDRIA  NSW  2015",-33.918038700000004,151.1878886
"7A Ivy Street, DARLINGTON  NSW  2008",-33.890952500000004,151.1956512
"7A Victoria Street, BEACONSFIELD  NSW  2015",-33.9087419,151.2021257
"7A William Street, ALEXANDRIA  NSW  2015",-33.9103392,151.1995055
"7C Victoria Street, BEACONSFIELD  NSW  2015",-33.9087419,151.2021257
"8 Ada Street, ERSKINEVILLE  NSW  2043",-33.8988216,151.1887227
"8 Albion Avenue, PADDINGTON  NSW  2021",-33.8841357,151.2189641
"8 Allen Street, WATERLOO  NSW  2017",-33.902831,151.2026857
"8 Amelia Street, WATERLOO  NSW  2017",-33.9012929,151.2136406
"8 Angel Street, NEWTOWN  NSW  2042",-33.8985717,151.18125580000003
"8 Asquith Avenue, ROSEBERY  NSW  2018",-33.9196844,151.2080813
"8 Baldwin Street, ERSKINEVILLE  NSW  2043",-33.898836100000004,151.183188
"8 Bartley Street, CHIPPENDALE  NSW  2008",-33.8878244,151.19941359999999
"8 Bellevue Street, GLEBE  NSW  2037",-33.8785115,151.1914739
"8 Bellevue Street, SURRY HILLS  NSW  2010",-33.8836486,151.2118971
"8 Belmore Lane, SURRY HILLS  NSW  2010",-33.8840283,151.2110267
"8 Bent Street, PADDINGTON  NSW  2021",-33.888533,151.2288345
"8 Birtley Place, ELIZABETH BAY  NSW  2011",-33.8720386,151.226956
"8 Boundary Street, ALEXANDRIA  NSW  2015",-33.895155100000004,151.1988188
"8 Bradford Street, ALEXANDRIA  NSW  2015",-33.9187948,151.1958637
"8 Bridge Street, ERSKINEVILLE  NSW  2043",-33.901518200000005,151.18568059999996
"8 Broughton Street, WOOLLOOMOOLOO  NSW  2011",-33.8727448,151.2162372
"8 Burton Street, GLEBE  NSW  2037",-33.87693170000001,151.1873081
"8 Central Park Avenue, CHIPPENDALE  NSW  2008",-33.885805299999994,151.1991978
"8 Charles Street, REDFERN  NSW  2016",-33.8937655,151.2155034
"8 Clara Street, ERSKINEVILLE  NSW  2043",-33.899156899999994,151.18841930000005
"8 Cleveland Avenue, SURRY HILLS  NSW  2010",-33.8909768,151.212453
"8 Cliff Terrace, FOREST LODGE  NSW  2037",-33.88050379999999,151.1787717
"8 Clifton Reserve, SURRY HILLS  NSW  2010",-33.882701399999995,151.21507419999998
"8 Cook Street, GLEBE  NSW  2037",-33.8738455,151.1834237
"8 Creek Street, FOREST LODGE  NSW  2037",-33.8823729,151.17827739999996
"8 Crewe Place, ROSEBERY  NSW  2018",-33.9148401,151.2068738
"8 Cunningham Street, HAYMARKET  NSW  2000",-33.878589700000006,151.20667519999995
"8 Darling Island Road, PYRMONT  NSW  2009",-33.866399200000004,151.1947179
"8 Defries Avenue, ZETLAND  NSW  2017",-33.907838899999994,151.2124753
"8 Devine Street, ERSKINEVILLE  NSW  2043",-33.904730900000004,151.18186799999995
"8 Eglinton Road, GLEBE  NSW  2037",-33.8733334,151.1808552
"8 Evans Road, RUSHCUTTERS BAY  NSW  2011",-33.873137299999996,151.2285271
"8 Eve Street, ERSKINEVILLE  NSW  2043",-33.904480299999996,151.1860243
"8 Fitzroy Street, NEWTOWN  NSW  2042",-33.893214,151.1861465
"8 Forest Street, FOREST LODGE  NSW  2037",-33.88369470000001,151.1844058
"8 Fowler Street, CAMPERDOWN  NSW  2050",-33.8894552,151.1782858
"8 Furber Road, CENTENNIAL PARK  NSW  2021",-33.890574799999996,151.2303031
"8 Greenknowe Avenue, ELIZABETH BAY  NSW  2011",-33.8714559,151.2268649
"8 Hercules Street, SURRY HILLS  NSW  2010",-33.88548970000001,151.21038080000002
"8 Hickson Road, THE ROCKS  NSW  2000",-33.85677039999999,151.20863390000005
"8 Hill Street, SURRY HILLS  NSW  2010",-33.883044100000006,151.21691130000005
"8 Iredale Street, NEWTOWN  NSW  2042",-33.902436,151.1801071
"8 Ivy Street, DARLINGTON  NSW  2008",-33.8908196,151.1961363
"8 Jesmond Street, SURRY HILLS  NSW  2010",-33.88300210000001,151.2150786
"8 Jones Bay Road, PYRMONT  NSW  2009",-33.8664154,151.1945886
"8 Keegan Avenue, GLEBE  NSW  2037",-33.8778399,151.1873031
"8 Kensington Street, CHIPPENDALE  NSW  2008",-33.8846974,151.20177560000005
"8 Knight Street, ERSKINEVILLE  NSW  2043",-33.9040093,151.18230549999996
"8 Lander Street, DARLINGTON  NSW  2008",-33.890785,151.1951504
"8 Leichhardt Street, GLEBE  NSW  2037",-33.8735521,151.18388230000005
"8 Leinster Street, PADDINGTON  NSW  2021",-33.8884606,151.22811719999999
"8 Little Surrey Street, DARLINGHURST  NSW  2010",-33.8778593,151.222157
"8 Liverpool Lane, DARLINGHURST  NSW  2010",-33.877076200000005,151.2162586
"8 Lodge Street, FOREST LODGE  NSW  2037",-33.8836822,151.1854128
"8 Longdown Street, NEWTOWN  NSW  2042",-33.8930266,151.182591
"8 Macquarie Street, SYDNEY  NSW  2000",-33.8681875,151.2127485
"8 Maddox Street, ALEXANDRIA  NSW  2015",-33.9055434,151.1905323
"8 Malcolm Street, ERSKINEVILLE  NSW  2043",-33.90074080000001,151.1867948
"8 McElhone Place, SURRY HILLS  NSW  2010",-33.8861779,151.2168074
"8 Missenden Road, CAMPERDOWN  NSW  2050",-33.8870549,151.1806891
"8 Morehead Street, REDFERN  NSW  2016",-33.891165,151.20948149999995
"8 Morley Avenue, ROSEBERY  NSW  2018",-33.917146100000004,151.2068975
"8 Munni Street, NEWTOWN  NSW  2042",-33.9018278,151.181367
"8 Nickson Street, SURRY HILLS  NSW  2010",-33.8901887,151.2141896
"8 Norman Street, DARLINGHURST  NSW  2010",-33.877477,151.2143878
"8 Pine Street, NEWTOWN  NSW  2042",-33.8956393,151.18611030000002
"8 Point Street, PYRMONT  NSW  2009",-33.864844700000006,151.19313180000003
"8 Portman Street, ZETLAND  NSW  2017",-33.904990500000004,151.20502580000004
"8 Prospect Street, SURRY HILLS  NSW  2010",-33.886759000000005,151.2165507
"8 Quay Street, HAYMARKET  NSW  2000",-33.8810845,151.2032268
"8 Queen Street, GLEBE  NSW  2037",-33.8813825,151.1942075
"8 Ralph Street, ALEXANDRIA  NSW  2015",-33.9153319,151.1989066
"8 Reuss Street, GLEBE  NSW  2037",-33.8813943,151.18498290000005
"8 Richards Avenue, SURRY HILLS  NSW  2010",-33.885549299999994,151.2150936
"8 Ripon Way, ROSEBERY  NSW  2018",-33.917519399999996,151.208992
"8 Rose Street, CHIPPENDALE  NSW  2008",-33.88563189999999,151.1954691
"8 Sam Sing Street, WATERLOO  NSW  2017",-33.9027929,151.2105454
"8 Shepherd Street, CHIPPENDALE  NSW  2008",-33.8848809,151.1962499
"8 Short Street, REDFERN  NSW  2016",-33.89119960000001,151.2028815
"8 Sir John Young Crescent, WOOLLOOMOOLOO  NSW  2011",-33.870508799999996,151.2177383
"8 Smith Street, SURRY HILLS  NSW  2010",-33.8806822,151.2118728
"8 Spring Street, SYDNEY  NSW  2000",-33.8646403,151.20946669999995
"8 St Neot Avenue, POTTS POINT  NSW  2011",-33.86748060000001,151.2244054
"8 Sydney Street, ERSKINEVILLE  NSW  2043",-33.8992534,151.1872947
"8 Talfourd Street, GLEBE  NSW  2037",-33.8801688,151.18801519999997
"8 Telopea Street, REDFERN  NSW  2016",-33.8943338,151.21318459999995
"8 Thomson Street, DARLINGHURST  NSW  2010",-33.8766999,151.21832659999995
"8 Thurlow Street, REDFERN  NSW  2016",-33.894195399999994,151.2155831
"8 Union Street, ERSKINEVILLE  NSW  2043",-33.899628,151.18249369999995
"8 Upper Road, FOREST LODGE  NSW  2037",-33.881766299999995,151.1783623
"8 Walter Street, PADDINGTON  NSW  2021",-33.8867243,151.2275758
"8 Watson Street, PADDINGTON  NSW  2021",-33.887997399999996,151.2308154
"8 West Avenue, DARLINGHURST  NSW  2010",-33.879225500000004,151.22264119999997
"8 Whitehorse Street, NEWTOWN  NSW  2042",-33.899127,151.1793455
"8 Windmill Street, MILLERS POINT  NSW  2000",-33.8574573,151.203294
"8-10 Billyard Avenue, ELIZABETH BAY  NSW  2011",-33.8686328,151.2271393
"8-10 Brown Street, NEWTOWN  NSW  2042",-33.8953136,151.1828876
"8-10 Danks Street, WATERLOO  NSW  2017",-33.897419,151.21017790000005
"8-10 Fitzroy Place, SURRY HILLS  NSW  2010",-33.8841976,151.2148716
"8-10 Lee Street, HAYMARKET  NSW  2000",-33.8836375,151.2048285
"8-10 Marlborough Street, SURRY HILLS  NSW  2010",-33.888219299999996,151.2128649
"8-10 Victoria Street, NEWTOWN  NSW  2042",-33.8933414,151.182817
"8-12 Abercrombie Street, CHIPPENDALE  NSW  2008",-33.8854102,151.1987733
"8-12 Castlereagh Street, SYDNEY  NSW  2000",-33.8668828,151.21016840000001
"8-12 Chifley Square, SYDNEY  NSW  2000",-33.8666442,151.2110679
"8-12 Sheehy Street, GLEBE  NSW  2037",-33.8739838,151.18532290000005
"8-12 Trinity Avenue, DAWES POINT  NSW  2000",-33.8575612,151.2066924
"8-12 York Street, SYDNEY  NSW  2000",-33.8674795,151.2061717
"8-14 Ada Place, ULTIMO  NSW  2007",-33.875364000000005,151.1967441
"8-14 Broadway, CHIPPENDALE  NSW  2008",-33.88433870000001,151.20184799999996
"8-14 Brumby Street, SURRY HILLS  NSW  2010",-33.88749129999999,151.20880569999997
"8-14 Dalley Street, SYDNEY  NSW  2000",-33.8629801,151.20850890000003
"8-14 Wharf Crescent, PYRMONT  NSW  2009",-33.8652777,151.1967104
"8-16 Short Street, WATERLOO  NSW  2017",-33.9028631,151.2061228
"8-18 Bent Street, SYDNEY  NSW  2000",-33.8642836,151.21041730000005
"8-24 Kippax Street, SURRY HILLS  NSW  2010",-33.8842345,151.2089556
"8-40 Euston Road, ALEXANDRIA  NSW  2015",-33.9056597,151.1935907
"80 Albion Street, SURRY HILLS  NSW  2010",-33.8828131,151.2114053
"80 Ann Street, SURRY HILLS  NSW  2010",-33.8823367,151.2137964
"80 Baptist Street, REDFERN  NSW  2016",-33.8939708,151.211872
"80 Bayswater Road, RUSHCUTTERS BAY  NSW  2011",-33.876128200000004,151.22732030000003
"80 Brougham Street, POTTS POINT  NSW  2011",-33.872693100000006,151.2220606
"80 Broughton Street, GLEBE  NSW  2037",-33.8776941,151.1888834
"80 Campbell Street, SURRY HILLS  NSW  2010",-33.8800003,151.2098913
"80 City Road, CHIPPENDALE  NSW  2008",-33.887220299999996,151.19397800000004
"80 Commonwealth Street, SURRY HILLS  NSW  2010",-33.879361200000005,151.21105649999996
"80 Cook Road, CENTENNIAL PARK  NSW  2021",-33.8924107,151.229856
"80 Cowper Street, GLEBE  NSW  2037",-33.882614200000006,151.1918154
"80 Druitt Street, SYDNEY  NSW  2000",-33.872611299999996,151.2062548
"80 Fig Street, PYRMONT  NSW  2009",-33.875139700000005,151.1956013
"80 Gordon Street, PADDINGTON  NSW  2021",-33.8893518,151.23162380000005
"80 Harris Street, PYRMONT  NSW  2009",-33.8676904,151.19299919999997
"80 Hereford Street, GLEBE  NSW  2037",-33.8802823,151.1828561
"80 Mitchell Road, ALEXANDRIA  NSW  2015",-33.901154999999996,151.1932836
"80 O'Riordan Street, ALEXANDRIA  NSW  2015",-33.917231799999996,151.1944447
"80 Oxford Street, DARLINGHURST  NSW  2010",-33.878879600000005,151.2151595
"80 Parramatta Road, CAMPERDOWN  NSW  2050",-33.8854493,151.18101430000004
"80 Pitt Street, REDFERN  NSW  2016",-33.8922441,151.2037102
"80 Redfern Street, REDFERN  NSW  2016",-33.89274870000001,151.2053254
"80 Stanley Street, DARLINGHURST  NSW  2010",-33.8756932,151.2157425
"80-82 McLachlan Avenue, DARLINGHURST  NSW  2010",-33.8785446,151.2267206
"80-82A Pitt Street, SYDNEY  NSW  2000",-33.866704999999996,151.208927
"80-84 Wentworth Avenue, SURRY HILLS  NSW  2010",-33.87963010000001,151.20976000000005
"800 George Street, HAYMARKET  NSW  2000",-33.8815282,151.2049396
"802 George Street, HAYMARKET  NSW  2000",-33.8815783,151.2049043
"803-813 George Street, HAYMARKET  NSW  2000",-33.882647799999994,151.20366719999996
"804 George Street, HAYMARKET  NSW  2000",-33.88163839999999,151.20492009999995
"805 Elizabeth Street, ZETLAND  NSW  2017",-33.9066222,151.20678759999996
"806-808 George Street, HAYMARKET  NSW  2000",-33.881717,151.2048919
"807 Bourke Street, REDFERN  NSW  2016",-33.895022600000004,151.21339319999996
"807 Elizabeth Street, ZETLAND  NSW  2017",-33.9066606,151.2068172
"807 South Dowling Street, WATERLOO  NSW  2017",-33.8979341,151.2151015
"808 Elizabeth Street, WATERLOO  NSW  2017",-33.90015820000001,151.20643080000005
"809 Bourke Street, REDFERN  NSW  2016",-33.8950709,151.2133831
"80A Pyrmont Street, PYRMONT  NSW  2009",-33.868863399999995,151.1952018
"81 Albion Street, SURRY HILLS  NSW  2010",-33.8831791,151.2115874
"81 Bourke Road, ALEXANDRIA  NSW  2015",-33.9183015,151.18797969999997
"81 Darling Street, GLEBE  NSW  2037",-33.8772723,151.1891571
"81 Flinders Street, SURRY HILLS  NSW  2010",-33.8837351,151.2171185
"81 Foveaux Street, SURRY HILLS  NSW  2010",-33.8847429,151.2107842
"81 Gerard Street, ALEXANDRIA  NSW  2015",-33.8990009,151.1969375
"81 Goodlet Street, SURRY HILLS  NSW  2010",-33.8901161,151.2098232
"81 Great Buckingham Street, REDFERN  NSW  2016",-33.892276200000005,151.20678769999995
"81 Harbour Street, HAYMARKET  NSW  2000",-33.8792938,151.2034804
